geoname,level_1,AGRm,MINm,MANm,TandWm,INFm,FandIm,Rem,HSm,PIEPCm,TRADEm,PSTEm,MEHIm,unemployrate
Oklahoma,P-value,4.423209373564711e-06,1.0,1.9962243591139494e-13,0.2362766915038017,0.8728797953046584,2.2821665724238116e-05,1.1866844985980327e-06,5.734595061266476e-06,0.14574533116602828,0.6007190954073738,0.303085837852608,0.7171530482170183,5.1913428182975136e-05
Oregon,ADF Statistic,-2.607096904508771,-4.890521063112036,-4.597039670910459,-4.550858109833915,-2.471880355485962,-4.510117359757662,-2.2208680519364035,-2.469856014432662,-2.492585535168898,-2.9362662228973937,-1.9161387314158569,-1.0669347810397398,-2.9979567663792914
Oregon,P-value,0.27663672493209057,0.0003240848332181741,0.001042892523230259,0.001244896450379081,0.342160688903287,0.0014530105173764932,0.4781148172689753,0.3431933509487332,0.33167912175479664,0.15077958932921348,0.6462654595936065,0.9344066601242506,0.13265312132255536
Pennsylvania,ADF Statistic,-3.1442832052222993,-3.1928335956140494,-4.504128401872345,-2.6008110143153784,-5.023600397849924,-4.384853443537064,-0.4308008258174096,0.913693484139745,-3.7590446526773165,-2.3238315594422954,0.1947385973052239,-3.8569192433976167,-2.655347236799235
Pennsylvania,P-value,0.09608633694972413,0.08583917985900086,0.0014862163609304165,0.2795194768559086,0.0001863184039693717,0.0023147098561813804,0.9859135978623192,1.0,0.01875176936301731,0.4208155470592221,0.9957473649267863,0.013891537853371059,0.2550861697880398
Rhode Island,ADF Statistic,-2.3924612379606547,-4.649243155370646,-7.436952360680185,-1.9668446638024424,2.948819891404744,-4.009544718296017,-3.4424763350872607,-1.825225499248856,-1.5294905269264456,-3.203233344595843,-4.238765280628219,-2.9396441011733367,-4.362104850041998
Rhode Island,P-value,0.38363440949965444,0.0008517643379151152,1.4229262641980986e-09,0.6193721697537417,1.0,0.008522920564726115,0.045966117080770606,0.6924695782387746,0.8188226174385975,0.08375934118804529,0.003909439702892714,0.14974403750114718,0.002514960894353712
South Carolina,ADF Statistic,-6.059140650919265,-2.5380315772094186,-5.727878121121291,-2.7227800188514597,-3.6112272682128825,-1.0652685658546979,-1.6824350866536952,0.055784721346138336,-1.9482981180057302,-2.4651547670783858,-1.6225985551164794,-5.3978494672283475,-4.122686195498674
South Carolina,P-value,1.6486890395501053e-06,0.3092158923776208,8.037642758429182e-06,0.2267463378647428,0.028909933647508625,0.9346658906209285,0.7585130993135687,0.9947558690269344,0.6292901666171357,0.34559685470539325,0.783458332144741,3.6560608803837396e-05,0.005840292507887322
South Dakota,ADF Statistic,-7.241698559237792,-3.014099206591024,-3.173102481420436,-2.8996836982436416,-6.6461114700489,-0.9496744053020741,-3.2784942261976298,-2.50635315053565,-2.0545513381576295,-2.740535521193068,0.9186685548203386,-2.3329024235381923,-3.4589995608602035
South Dakota,P-value,3.985983449214857e-09,0.1281817450886285,0.08989582170972793,0.16231736081380504,8.779877351866964e-08,0.9505186457471452,0.06986437929213803,0.32479326450667956,0.5714335648622266,0.21964017598462793,1.0,0.41584318259452147,0.04398987804674091
Tennessee,ADF Statistic,-8.220515551688667,-3.9057961314454137,-2.176523811254548,-2.8599676294428957,-3.7740608767513337,-1.4846395163357091,-1.111301641044669,-3.0229858706295385,-1.8005780998817906,-2.747008579981874,-0.7198477506636712,-4.493367565053555,-2.926199525076353
Tennessee,P-value,2.210132813890174e-11,0.011912051676807374,0.503070524521257,0.1757911655116391,0.017920484346455087,0.8343320539938793,0.9271546819280917,0.12576764030211135,0.7044795022917327,0.21708698486730804,0.9718102949952689,0.0015476695130926643,0.15389553293702696
Texas,ADF Statistic,-4.261481210893174,-3.6423476800940393,-5.295039554674719,-3.4788037990375136,-2.624560324528833,-1.7534833125621674,-4.987942784133312,0.38036375680147533,-2.7020551731235316,-2.7405359119125405,-1.7423248554223794,-3.0868205698916755,-2.7842069698266405
Texas,P-value,0.003608412778717659,0.026445710223022858,5.776338000858714e-05,0.0417152962704167,0.2687178506605059,0.7267442960234003,0.00021640595523817743,0.9965577335476506,0.23523021439390762,0.21964002126607174,0.7318823121321739,0.10940030691241587,0.2028055290647901
Utah,ADF Statistic,-4.702336342512752,-2.2133602068777227,-4.579259050927893,-2.8547770582995455,0.42697883928211144,-4.917326696160479,-3.342429455345523,-5.617694699314858,-1.479662146504188,-3.7374388252434736,-2.6220927362053517,-6.2176038658333255,-3.8776254430281125
Utah,P-value,0.0006915594083604487,0.4823345851215014,0.001116718756740608,0.1775532128511395,0.9966907998352796,0.0002902223283164912,0.059568326939643645,1.342898097042727e-05,0.8359920249911171,0.020007180312087286,0.2698286971354493,7.577293085607479e-07,0.013019775168212615
