GeoName,year,  AGR,  MIN,  MAN,  Wholesale trade,  Retail trade,  TandW,  INF,   FandI,   RE,"   Professional, scientific, and technical services",   Educational services,   HS,STR,GDP,SPI,PIEPC,TRADE,PSTE
Wyoming,2009,380,12468,1645,1290,1965,2146,549,779,3231,920,78,1385,2763.61,36042.2,24912.8,33487,3255,998
Wyoming,2010,448,11415,1661,1309,1834,2292,545,748,3470,916,81,1406,2158.26,37401.2,26185.4,34006,3143,997
Wyoming,2011,539,10996,1654,1335,1882,2227,548,873,3611,932,81,1415,2271.704,39370.7,28699.9,35845,3217,1013
Wyoming,2012,328,9268,1592,1513,1941,2366,549,970,3817,965,79,1441,2304.628,38431.7,30844.4,36878,3454,1044
Wyoming,2013,429,9380,1535,1577,1966,2372,570,887,3847,951,77,1434,2186.054,38922.5,30694.1,37723,3543,1028
Wyoming,2014,524,9330,1582,1623,1974,2488,551,1063,3973,997,76,1431,2263.387,39372.3,32679.6,39564,3597,1073
Wyoming,2015,531,9319,1738,1586,2030,2385,591,950,4019,980,71,1446,2356.323,37740.1,32755.6,39653,3616,1051
Wyoming,2016,623.3,6129.9,1766.8,1576.8,2116.8,3035.3,640.7,1006.9,4197.7,1065.1,111,1642.4,1913.607,35905.4,31090.1,40452,3693.6,1176.1
Wyoming,2017,627.7,6891.1,1987,1456.1,2167.8,3288.8,629.4,1060.8,4321.3,1131.7,116.6,1678.3,1649.55,37620.3,32487.4,41471,3623.9,1248.3
Wyoming,2018,705.2,6616.4,2252.5,1441.4,2177.8,3507.5,656.8,1071.1,4355.1,1220.1,115.6,1707.9,1837.401,37977.2,34025.2,42888,3619.2,1335.7
Wyoming,2019,696.9,6893.6,2749.3,1431.3,2259.9,3085.5,707.4,1057.3,4234,1321.4,123.6,1730.4,2110.704,38558.2,35592.6,43862,3691.2,1445
Wyoming,2020,665.6,6217.4,2190,1325,2172.7,2874.2,674.6,1052.5,4015.6,1268.1,117.7,1728.5,1963.896,36181.3,37866.4,44286,3497.7,1385.8
Wyoming,2021,571.4,5394.1,2540.8,1228.1,2156.4,3268.4,782.2,1254.2,4143.4,1408.8,127.6,1722.3,1882.94,36929.5,40866.6,48858,3384.5,1536.4
Wyoming,2022,608.4,5662.4,2453.7,1169.4,2110.4,3194.2,848.5,1239.1,4312.1,1566,145.9,1749.6,"2,441",37294.2,42584.7,52403,3279.8,1711.9
